,Product Name,Prices,Description,Reviews
104,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
105,"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹1,353",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
106,Cellecor E10,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
107,Cellecor R50,"₹23,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
108,"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹14,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
109,"POCO M4 5G (Cool Blue, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories,4.2
110,"Infinix NOTE 12i (Metaverse Blue, 64 GB)","₹2,779",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.2
111,Nokia 150 TA-1235 DS,"₹1,007",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1020 mAh Lithium-ion BatteryMediaTek Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.1
112,Cellecor E9,₹999,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
113,itel It2171,₹999,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",4.1
114,itel It2171,"₹24,999","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",4.1
115,"REDMI Note 12 Pro 5G (Stardust Purple, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
116,"Infinix Zero 5G 2023 (Submariner Black, 128 GB)","₹1,685",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.1
117,DIZO Star 500,"₹14,499",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1900 mAh BatterySC6531E Processor1 Year Warranty,4
118,"POCO M4 Pro (Yellow, 128 GB)","₹1,279","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories",4.2
119,LAVA A3,"₹11,999",0 GB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera | 0.3MP Front Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2
120,"REDMI 11 Prime (Flashy Black, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
121,"REDMI Note 12 5G (Frosted Green, 128 GB)","₹1,105",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
122,Cellecor X3,"₹1,236",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
123,Cellecor E6+,"₹1,440",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
124,Nokia 105 ss,"₹16,999",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display800 mAh Battery1 Year Manufacturer Warranty,4.3
125,"REDMI Note 12 5G (Mystique Blue, 128 GB)","₹1,061",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
126,Cellecor E3,"₹1,049",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
127,Cellecor R3+,₹744,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.8
128,I Kall K3310,"₹11,999",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year warranty for device and 6 Months for box accessories,3.6
129,"REDMI 11 Prime (Peppy Purple, 128 GB)",₹999,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
130,Kechaoda A26,"₹8,499",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) Display800 mAh Battery1 Year Company Warranty,4.1
131,"Infinix Hot 12 (Exploratory Blue, 64 GB)","₹1,353",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
132,Cellecor E10,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
133,Cellecor R50,"₹8,499",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
134,"Infinix Hot 12 (7° Purple, 64 GB)",₹899,4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
135,itel Ace 2,"₹1,007",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0MP Front Camera1000 mAh Lithium Ion BatterySpreadtrum Processor12 Month Warranty on Device and 6 Months on Accessories Including Battery,4
136,Cellecor E9,"₹12,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
137,"POCO M4 5G (Cool Blue, 64 GB)","₹18,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories,4.2
138,"REDMI Note 12 5G (Frosted Green, 128 GB)",₹749,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
139,GFive U873,₹749,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
140,GFive U873,"₹8,499",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
141,"Infinix Hot 12 (Turquoise Cyan, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
142,"Infinix Hot 12 (Polar Black, 64 GB)","₹12,499",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
143,"OPPO A17 (Lake Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.4
144,"realme C33 (Sandy Gold, 64 GB)",₹899,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
145,itel Ace 2,"₹1,105",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0MP Front Camera1000 mAh Lithium Ion BatterySpreadtrum Processor12+1 Month Warranty on Device and 6 Months on Accessories Including Battery,4
146,Cellecor X3,"₹1,236",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
147,Cellecor E6+,"₹16,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
148,"REDMI Note 12 (Lunar Black, 128 GB)","₹9,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
149,"REDMI 9 Activ (Carbon Black, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G35 Processor1 Year Warranty on Mobile Device and 6 months on Accessories,4.2
150,"realme C33 (Night Sea, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
151,"realme C33 (Aqua Blue, 64 GB)","₹1,061",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
152,Cellecor E3,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
153,Cellecor E9,"₹8,899",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
154,"REDMI 12C (Mint Green, 64 GB)","₹12,999",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.3
155,"MOTOROLA g31 (Baby Blue, 128 GB)","₹1,456",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh LiPo BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.1
156,Cellecor R50,₹999,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
157,Good One G5605,₹999,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera2500 mAh Battery12 Months Warranty,3.9
158,Good One G5605,"₹14,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera2500 mAh Battery12 Months Warranty,3.9
159,"POCO M4 5G (Power Black, 128 GB)","₹1,339",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories,4.2
160,LAVA A3 Power,"₹9,499",0 GB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2575 mAh Li-ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box,4.2
161,"MOTOROLA g13 (Matte Charcoal, 64 GB)","₹23,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories,3.9
162,"realme 10 Pro+ 5G (Dark Matter, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
163,"Infinix Zero 5G 2023 (Pearly White, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.1
164,"Infinix Zero 5G 2023 (Coral Orange, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.1
165,"vivo T1 44W (Starry Sky, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.4
166,"vivo T1 44W (Midnight Galaxy, 128 GB)","₹17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.4
167,"vivo T1 44W (Midnight Galaxy, 128 GB)","₹2,090",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.3
168,SAMSUNG Guru 1200,"₹13,499",153 MB RAM | 153 MB ROM3.81 cm (1.5 inch) Display800 mAh Battery0 0 0 0 Processor Processor1 Year Manufacturer Warranty,4
169,"Infinix Hot 20 5G (Space Blue, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,4.1
170,"Infinix Hot 20 5G (Blaster Green, 128 GB)",₹844,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,4.1
171,"I Kall King Talking, Contact icon and Auto Call Recording","₹1,105",32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery12 Month Manufacturer Warranty,3.6
172,Cellecor X3,"₹1,236",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
173,Cellecor E6+,"₹1,549",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
174,Kechaoda K90,"₹6,999",32 MB RAM | 32 MB ROM8.89 cm (3.5 inch) Display1.3MP Rear Camera5000 mAh Battery10 Days Warranty,3.7
175,"MOTOROLA e13 (Creamy White, 64 GB)","₹1,061",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4
176,Cellecor E3,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
177,Cellecor R50,"₹16,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
178,"REDMI Note 12 5G (Matte Black, 128 GB)","₹1,549",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
179,Nokia 105 PLUS,₹769,4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
180,GFive U220i,₹699,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
181,Snexian GURU 312,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery3 Months Company Warranty,3.4
182,Cellecor E9,"₹17,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
183,"POCO X5 5G (Wildcat Blue, 256 GB)","₹22,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
184,"POCO X5 Pro 5G (Astral Black, 128 GB)","₹5,549",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
185,"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)",₹898,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
186,LAVA Hero 600i,"₹11,490",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4
187,"MOTOROLA g42 (Atlantic Green, 64 GB)","₹28,295","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.43 cm (6.47 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year Warranty on Phone, 6 Months Warranty on Accessories",4.2
188,"OnePlus Nord 2T 5G (Jade Fog, 128 GB)","₹1,549",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 Month,4.4
189,Nokia 105DS PLUS,"₹1,309",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,4
190,Micromax X708,"₹6,999",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1450 mAh BatteryOne Year manufacturer Warranty,3.9
191,"MOTOROLA e13 (Cosmic Black, 64 GB)","₹9,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4
192,"REDMI 11 Prime (Flashy Black, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
193,"realme C33 2023 (Aqua Blue, 128 GB)","₹1,105",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
